,cap-diameter,cap-shape,cap-surface,cap-color,does-bruise-or-bleed,gill-attachment,gill-spacing,gill-color,stem-height,stem-width,stem-root,stem-surface,stem-color,veil-type,veil-color,has-ring,ring-type,spore-print-color,habitat,season,class
50772,4.0,x,k,n,f,p,,y,4.73,10.47,,,n,,,f,f,,d,a,e
50773,4.01,x,d,n,f,p,,e,5.04,10.73,,,y,,,f,f,,d,a,e
50774,4.01,x,d,n,f,p,,y,4.96,11.16,,,n,,,f,f,,d,a,e
50775,2.87,x,d,n,f,p,,n,3.65,9.16,,,y,,,f,f,,d,a,e
50776,2.53,x,k,n,f,p,,n,3.97,9.51,,,y,,,f,f,,d,a,e
50777,4.7,x,k,n,f,p,,y,4.8,10.63,,,y,,,f,f,,d,a,e
50778,4.24,x,k,n,f,p,,e,4.09,10.29,,,n,,,f,f,,d,a,e
50779,4.61,x,d,n,f,p,,y,4.76,10.37,,,n,,,f,f,,d,a,e
50780,3.19,x,k,n,f,p,,y,4.58,9.83,,,n,,,f,f,,d,a,e
50781,4.54,x,k,n,f,p,,y,4.87,11.17,,,n,,,f,f,,d,a,e
50782,2.95,x,k,n,f,p,,e,4.26,9.69,,,n,,,f,f,,d,a,e
50783,3.76,x,k,n,f,p,,e,5.47,10.95,,,n,,,f,f,,d,a,e
50784,3.56,x,d,n,f,p,,y,5.03,10.23,,,n,,,f,f,,d,a,e
50785,3.24,x,k,n,f,p,,n,4.41,10.33,,,y,,,f,f,,d,a,e
50786,3.44,x,d,n,f,p,,e,5.12,10.64,,,n,,,f,f,,d,a,e
50787,3.83,x,d,n,f,p,,n,4.12,10.25,,,n,,,f,f,,d,a,e
50788,3.02,x,k,n,f,p,,e,4.08,9.77,,,y,,,f,f,,d,a,e
50789,3.27,x,k,n,f,p,,e,4.35,9.43,,,y,,,f,f,,d,a,e
50790,3.52,x,d,n,f,p,,n,4.62,9.86,,,y,,,f,f,,d,a,e
50791,3.48,x,d,n,f,p,,n,3.98,9.63,,,n,,,f,f,,d,a,e
50792,3.3,x,k,n,f,p,,e,4.41,10.21,,,y,,,f,f,,d,a,e
50793,3.46,x,d,n,f,p,,e,5.38,10.41,,,n,,,f,f,,d,a,e
50794,3.68,x,d,n,f,p,,y,4.37,9.65,,,n,,,f,f,,d,a,e
50795,3.38,x,d,n,f,p,,n,4.09,9.19,,,y,,,f,f,,d,a,e
50796,3.77,x,k,n,f,p,,y,4.43,10.05,,,y,,,f,f,,d,a,e
50797,2.53,x,d,n,f,p,,y,4.85,10.71,,,y,,,f,f,,d,a,e
50798,3.16,x,d,n,f,p,,y,3.84,9.26,,,n,,,f,f,,d,a,e
50799,4.13,x,d,n,f,p,,n,4.83,10.68,,,y,,,f,f,,d,a,e
50800,2.98,x,d,n,f,p,,e,4.69,10.29,,,y,,,f,f,,d,a,e
50801,3.47,x,d,n,f,p,,e,4.1,10.14,,,n,,,f,f,,d,a,e
50802,2.43,x,d,n,f,p,,e,3.25,9.6,,,n,,,f,f,,d,a,e
50803,3.26,x,d,n,f,p,,n,4.17,9.02,,,n,,,f,f,,d,a,e
50804,3.78,x,d,n,f,p,,y,4.1,9.71,,,y,,,f,f,,d,a,e
50805,3.43,x,k,n,f,p,,y,4.04,9.81,,,y,,,f,f,,d,a,e
50806,2.81,x,k,n,f,p,,n,4.72,9.9,,,y,,,f,f,,d,a,e
50807,3.57,x,d,n,f,p,,n,5.28,10.85,,,n,,,f,f,,d,a,e
50808,3.22,x,k,n,f,p,,n,4.12,10.3,,,n,,,f,f,,d,a,e
50809,3.24,x,k,n,f,p,,n,4.07,9.26,,,n,,,f,f,,d,a,e
50810,2.92,x,d,n,f,p,,y,4.52,10.56,,,y,,,f,f,,d,a,e
50811,3.57,x,d,n,f,p,,e,5.29,10.25,,,y,,,f,f,,d,a,e
50812,2.61,x,k,n,f,p,,n,4.36,9.71,,,y,,,f,f,,d,a,e
50813,4.14,x,k,n,f,p,,y,4.55,10.0,,,y,,,f,f,,d,a,e
50814,3.31,x,d,n,f,p,,y,4.68,10.74,,,n,,,f,f,,d,a,e
50815,3.41,x,k,n,f,p,,e,3.84,9.07,,,n,,,f,f,,d,a,e
50816,4.04,x,d,n,f,p,,n,4.69,9.77,,,y,,,f,f,,d,a,e
50817,3.69,x,d,n,f,p,,y,4.52,10.17,,,y,,,f,f,,d,a,e
50818,2.79,x,d,n,f,p,,e,4.53,10.24,,,y,,,f,f,,d,a,e
50819,3.33,x,d,n,f,p,,e,4.79,10.2,,,n,,,f,f,,d,a,e
50820,3.34,x,d,n,f,p,,e,4.63,10.85,,,y,,,f,f,,d,a,e
50821,2.89,x,k,n,f,p,,y,4.37,9.76,,,n,,,f,f,,d,a,e
50822,3.87,x,d,n,f,p,,y,5.21,10.37,,,n,,,f,f,,d,a,e
50823,3.83,x,k,n,f,p,,y,4.93,10.65,,,y,,,f,f,,d,a,e
50824,4.27,x,k,n,f,p,,y,5.19,10.92,,,y,,,f,f,,d,a,e
50825,2.88,x,k,n,f,p,,e,4.43,9.88,,,n,,,f,f,,d,a,e
50826,3.27,x,d,n,f,p,,e,4.4,10.13,,,n,,,f,f,,d,a,e
50827,3.63,x,d,n,f,p,,n,4.1,9.13,,,n,,,f,f,,d,a,e
50828,4.06,x,k,n,f,p,,n,4.43,10.39,,,y,,,f,f,,d,a,e
50829,3.02,x,d,n,f,p,,y,3.74,9.12,,,n,,,f,f,,d,a,e
50830,3.33,x,d,n,f,p,,e,4.12,10.14,,,y,,,f,f,,d,a,e
50831,3.04,x,k,n,f,p,,e,4.42,9.82,,,y,,,f,f,,d,a,e
50832,8.46,x,,n,f,p,,p,8.18,26.59,c,,n,,,f,f,p,d,a,p
50833,8.51,x,,n,f,p,,w,9.81,30.16,c,,n,,,f,f,p,d,u,p
50834,5.67,x,,n,f,p,,p,6.83,23.34,c,,n,,,f,f,w,d,u,p
50835,10.99,x,,n,f,p,,w,9.56,30.08,c,,n,,,f,f,w,d,u,p
50836,7.33,p,,n,f,p,,p,10.45,33.03,c,,n,,,f,f,p,d,a,p
50837,9.59,p,,n,f,p,,p,10.55,36.51,c,,n,,,f,f,p,d,u,p
50838,9.87,p,,n,f,p,,w,11.92,34.89,c,,n,,,f,f,p,d,u,p
50839,9.93,x,,n,f,p,,p,8.73,26.28,c,,n,,,f,f,p,d,u,p
50840,10.82,x,,n,f,p,,p,11.57,28.93,c,,n,,,f,f,p,d,a,p
50841,9.42,x,,n,f,p,,w,10.48,32.25,c,,n,,,f,f,w,d,a,p
50842,7.38,x,,n,f,p,,w,11.48,31.41,c,,n,,,f,f,p,d,a,p
50843,9.6,x,,n,f,p,,w,9.85,30.56,c,,n,,,f,f,p,d,a,p
50844,7.92,x,,n,f,p,,w,9.62,33.7,c,,n,,,f,f,w,d,a,p
50845,8.23,p,,n,f,p,,p,9.55,26.41,c,,n,,,f,f,w,d,a,p
50846,8.68,x,,n,f,p,,w,8.03,26.62,c,,n,,,f,f,p,d,a,p
50847,9.53,x,,n,f,p,,p,8.23,24.41,c,,n,,,f,f,p,d,u,p
50848,9.1,x,,n,f,p,,w,10.37,30.8,c,,n,,,f,f,w,d,u,p
50849,9.17,x,,n,f,p,,p,9.86,30.06,c,,n,,,f,f,p,d,a,p
50850,9.8,x,,n,f,p,,w,11.3,38.62,c,,n,,,f,f,w,d,u,p
50851,8.91,x,,n,f,p,,p,10.48,30.64,c,,n,,,f,f,w,d,u,p
50852,9.66,p,,n,f,p,,p,9.68,30.9,c,,n,,,f,f,w,d,a,p
50853,11.65,x,,n,f,p,,w,10.07,29.4,c,,n,,,f,f,p,d,a,p
50854,12.91,x,,n,f,p,,w,13.01,33.99,c,,n,,,f,f,p,d,u,p
50855,9.5,x,,n,f,p,,w,10.07,29.8,c,,n,,,f,f,p,d,u,p
50856,8.24,p,,n,f,p,,w,8.99,27.83,c,,n,,,f,f,w,d,a,p
50857,10.39,x,,n,f,p,,w,9.41,30.82,c,,n,,,f,f,p,d,u,p
50858,11.96,p,,n,f,p,,w,11.46,31.54,c,,n,,,f,f,p,d,u,p
50859,8.04,p,,n,f,p,,w,8.42,30.15,c,,n,,,f,f,p,d,a,p
50860,9.33,x,,n,f,p,,p,10.7,33.58,c,,n,,,f,f,p,d,a,p
50861,9.91,x,,n,f,p,,w,12.05,30.94,c,,n,,,f,f,p,d,u,p
50862,11.19,x,,n,f,p,,p,12.42,32.92,c,,n,,,f,f,w,d,a,p
50863,9.62,x,,n,f,p,,w,11.45,36.54,c,,n,,,f,f,p,d,u,p
50864,10.6,x,,n,f,p,,w,8.17,26.23,c,,n,,,f,f,w,d,u,p
50865,8.72,p,,n,f,p,,p,10.71,29.51,c,,n,,,f,f,w,d,u,p
50866,12.25,p,,n,f,p,,p,10.74,31.5,c,,n,,,f,f,w,d,u,p
50867,9.64,x,,n,f,p,,p,10.26,31.37,c,,n,,,f,f,w,d,u,p
50868,10.12,p,,n,f,p,,w,10.22,27.38,c,,n,,,f,f,w,d,u,p
50869,9.47,x,,n,f,p,,w,8.91,31.62,c,,n,,,f,f,p,d,u,p
50870,9.54,x,,n,f,p,,p,11.09,30.56,c,,n,,,f,f,p,d,a,p
50871,10.85,p,,n,f,p,,w,11.07,34.56,c,,n,,,f,f,p,d,u,p
50872,13.0,p,,n,f,p,,w,11.33,34.46,c,,n,,,f,f,w,d,a,p
50873,7.68,x,,n,f,p,,w,8.1,25.57,c,,n,,,f,f,w,d,a,p
50874,11.98,p,,n,f,p,,p,10.41,30.6,c,,n,,,f,f,p,d,u,p
50875,11.45,p,,n,f,p,,w,7.72,27.78,c,,n,,,f,f,w,d,a,p
50876,7.23,p,,n,f,p,,p,7.1,23.96,c,,n,,,f,f,w,d,u,p
50877,7.5,p,,n,f,p,,p,9.57,31.34,c,,n,,,f,f,w,d,a,p
50878,8.21,p,,n,f,p,,p,8.35,27.47,c,,n,,,f,f,w,d,u,p
50879,10.49,p,,n,f,p,,w,10.31,32.06,c,,n,,,f,f,p,d,a,p
50880,7.8,p,,n,f,p,,p,8.12,22.78,c,,n,,,f,f,p,d,u,p
50881,10.67,p,,n,f,p,,w,10.86,30.86,c,,n,,,f,f,w,d,a,p
50882,9.57,x,,n,f,p,,p,9.77,26.68,c,,n,,,f,f,p,d,u,p
50883,11.83,p,,n,f,p,,p,10.89,33.03,c,,n,,,f,f,p,d,u,p
50884,8.36,p,,n,f,p,,p,7.7,24.97,c,,n,,,f,f,p,d,u,p
50885,8.9,p,,n,f,p,,w,12.06,29.68,c,,n,,,f,f,w,d,u,p
50886,7.04,p,,n,f,p,,w,8.62,25.49,c,,n,,,f,f,w,d,u,p
50887,8.49,p,,n,f,p,,p,9.2,28.95,c,,n,,,f,f,w,d,u,p
50888,7.2,x,,n,f,p,,p,11.12,32.32,c,,n,,,f,f,w,d,u,p
50889,5.83,x,,n,f,p,,p,6.76,25.04,c,,n,,,f,f,p,d,u,p
50890,10.52,p,,n,f,p,,p,10.99,32.84,c,,n,,,f,f,p,d,u,p
50891,9.93,x,,n,f,p,,p,10.28,32.3,c,,n,,,f,f,w,d,a,p
50892,7.55,p,,n,f,p,,p,10.2,32.42,c,,n,,,f,f,w,d,u,p
50893,6.09,x,,n,f,p,,p,9.44,24.9,c,,n,,,f,f,w,d,u,p
50894,10.83,x,,n,f,p,,p,10.47,30.95,c,,n,,,f,f,w,d,a,p
50895,10.92,p,,n,f,p,,p,11.28,35.34,c,,n,,,f,f,p,d,a,p
50896,9.74,x,,n,f,p,,w,8.52,29.55,c,,n,,,f,f,w,d,u,p
50897,11.11,x,,n,f,p,,p,11.02,34.04,c,,n,,,f,f,p,d,a,p
50898,9.44,x,,n,f,p,,w,9.72,28.22,c,,n,,,f,f,w,d,a,p
50899,10.57,p,,n,f,p,,w,9.75,28.78,c,,n,,,f,f,w,d,u,p
50900,8.95,p,,n,f,p,,w,10.25,31.03,c,,n,,,f,f,w,d,u,p
50901,10.76,p,,n,f,p,,p,10.97,29.16,c,,n,,,f,f,p,d,a,p
50902,8.06,x,,n,f,p,,p,9.64,26.21,c,,n,,,f,f,w,d,a,p
50903,7.42,p,,n,f,p,,p,8.93,27.64,c,,n,,,f,f,w,d,u,p
50904,11.43,p,,n,f,p,,w,10.84,32.56,c,,n,,,f,f,w,d,u,p
50905,9.56,p,,n,f,p,,p,8.66,28.66,c,,n,,,f,f,w,d,a,p
50906,10.16,p,,n,f,p,,w,11.07,29.62,c,,n,,,f,f,w,d,u,p
50907,10.22,p,,n,f,p,,w,11.07,28.71,c,,n,,,f,f,w,d,a,p
50908,9.61,p,,n,f,p,,p,9.04,23.44,c,,n,,,f,f,w,d,a,p
50909,9.53,p,,n,f,p,,p,9.97,31.6,c,,n,,,f,f,p,d,u,p
50910,7.13,p,,n,f,p,,p,8.95,30.34,c,,n,,,f,f,w,d,u,p
50911,10.86,p,,n,f,p,,w,10.0,28.7,c,,n,,,f,f,w,d,a,p
50912,10.35,x,,n,f,p,,p,8.9,28.13,c,,n,,,f,f,p,d,u,p
50913,9.94,p,,n,f,p,,p,10.15,31.17,c,,n,,,f,f,p,d,u,p
50914,10.44,p,,n,f,p,,w,9.51,30.92,c,,n,,,f,f,w,d,u,p
50915,10.05,p,,n,f,p,,w,13.01,32.93,c,,n,,,f,f,w,d,u,p
50916,9.71,p,,n,f,p,,p,11.64,31.59,c,,n,,,f,f,w,d,u,p
50917,7.95,x,,n,f,p,,p,9.69,30.6,c,,n,,,f,f,p,d,u,p
50918,9.41,x,,n,f,p,,w,8.01,25.97,c,,n,,,f,f,w,d,u,p
50919,9.28,x,,n,f,p,,w,9.81,29.98,c,,n,,,f,f,p,d,a,p
50920,8.06,p,,n,f,p,,w,9.33,30.7,c,,n,,,f,f,p,d,u,p
50921,12.29,p,,n,f,p,,p,10.85,34.53,c,,n,,,f,f,w,d,u,p
50922,10.18,x,,n,f,p,,p,11.48,32.16,c,,n,,,f,f,w,d,u,p
50923,10.12,x,,n,f,p,,w,8.6,27.8,c,,n,,,f,f,p,d,u,p
50924,9.64,p,,n,f,p,,w,11.28,33.29,c,,n,,,f,f,w,d,a,p
50925,9.42,x,,n,f,p,,w,12.69,34.71,c,,n,,,f,f,w,d,a,p
50926,9.22,p,,n,f,p,,p,9.72,29.18,c,,n,,,f,f,w,d,a,p
50927,11.37,p,,n,f,p,,w,9.87,28.73,c,,n,,,f,f,p,d,a,p
50928,9.18,x,,n,f,p,,w,11.61,34.03,c,,n,,,f,f,p,d,u,p
50929,9.9,p,,n,f,p,,w,8.87,30.63,c,,n,,,f,f,p,d,a,p
50930,10.79,x,,n,f,p,,p,10.01,33.49,c,,n,,,f,f,p,d,a,p
50931,7.2,p,,n,f,p,,w,9.85,32.64,c,,n,,,f,f,p,d,a,p
50932,8.89,x,,n,f,p,,w,8.06,27.7,c,,n,,,f,f,p,d,a,p
50933,10.79,p,,n,f,p,,w,10.16,33.97,c,,n,,,f,f,p,d,u,p
50934,5.82,p,,n,f,p,,p,8.79,29.87,c,,n,,,f,f,p,d,a,p
50935,10.67,x,,n,f,p,,w,10.22,34.06,c,,n,,,f,f,p,d,u,p
50936,10.0,x,,n,f,p,,p,9.52,29.21,c,,n,,,f,f,w,d,a,p
50937,8.35,x,,n,f,p,,p,9.48,29.96,c,,n,,,f,f,w,d,a,p
50938,6.79,p,,n,f,p,,w,10.0,27.86,c,,n,,,f,f,p,d,a,p
50939,9.75,x,,n,f,p,,p,9.49,30.63,c,,n,,,f,f,w,d,a,p
50940,9.01,p,,n,f,p,,w,9.55,28.43,c,,n,,,f,f,w,d,u,p
50941,8.97,x,,n,f,p,,p,10.93,33.03,c,,n,,,f,f,w,d,u,p
50942,8.83,p,,n,f,p,,w,7.81,23.58,c,,n,,,f,f,p,d,a,p
50943,10.72,x,,n,f,p,,w,10.77,38.58,c,,n,,,f,f,p,d,a,p
50944,9.05,p,,n,f,p,,p,9.54,27.63,c,,n,,,f,f,w,d,u,p
50945,9.56,p,,n,f,p,,w,8.76,29.97,c,,n,,,f,f,p,d,u,p
50946,7.59,x,,n,f,p,,w,9.01,30.36,c,,n,,,f,f,w,d,a,p
50947,13.79,p,,n,f,p,,p,11.83,37.17,c,,n,,,f,f,p,d,u,p
50948,8.21,p,,n,f,p,,w,9.73,23.97,c,,n,,,f,f,w,d,a,p
50949,8.2,x,,n,f,p,,p,8.46,30.43,c,,n,,,f,f,p,d,u,p
50950,10.17,p,,n,f,p,,p,9.71,28.57,c,,n,,,f,f,p,d,a,p
50951,7.46,p,,n,f,p,,w,9.49,27.99,c,,n,,,f,f,w,d,a,p
50952,8.69,x,,n,f,p,,p,8.25,25.04,c,,n,,,f,f,p,d,u,p
50953,10.58,p,,n,f,p,,p,9.93,34.4,c,,n,,,f,f,p,d,a,p
50954,9.71,x,,n,f,p,,w,10.53,32.37,c,,n,,,f,f,p,d,a,p
50955,8.64,p,,n,f,p,,p,9.92,27.32,c,,n,,,f,f,p,d,u,p
50956,11.07,x,,n,f,p,,p,11.26,28.74,c,,n,,,f,f,w,d,a,p
50957,8.32,x,,n,f,p,,w,7.7,30.52,c,,n,,,f,f,p,d,a,p
50958,8.73,x,,n,f,p,,w,8.88,23.68,c,,n,,,f,f,w,d,u,p
50959,10.37,x,,n,f,p,,p,9.37,28.15,c,,n,,,f,f,w,d,a,p
50960,12.0,x,,n,f,p,,w,12.44,37.76,c,,n,,,f,f,p,d,u,p
50961,9.45,p,,n,f,p,,w,9.71,31.69,c,,n,,,f,f,w,d,a,p
50962,10.34,p,,n,f,p,,p,10.35,30.33,c,,n,,,f,f,p,d,u,p
50963,8.97,p,,n,f,p,,p,9.9,30.65,c,,n,,,f,f,w,d,a,p
50964,11.36,p,,n,f,p,,p,10.49,29.81,c,,n,,,f,f,p,d,u,p
50965,7.91,x,,n,f,p,,w,11.34,31.9,c,,n,,,f,f,p,d,u,p
50966,9.04,x,,n,f,p,,p,11.8,30.59,c,,n,,,f,f,p,d,a,p
50967,8.5,p,,n,f,p,,p,10.0,25.08,c,,n,,,f,f,p,d,u,p
50968,11.79,x,,n,f,p,,w,10.98,32.49,c,,n,,,f,f,w,d,a,p
50969,10.07,p,,n,f,p,,w,9.84,28.62,c,,n,,,f,f,p,d,u,p
50970,9.33,p,,n,f,p,,p,9.38,30.11,c,,n,,,f,f,p,d,a,p
50971,7.52,p,,n,f,p,,p,8.87,26.47,c,,n,,,f,f,p,d,u,p
50972,12.43,x,,n,f,p,,p,12.78,34.36,c,,n,,,f,f,p,d,a,p
50973,11.35,x,,n,f,p,,p,9.57,28.37,c,,n,,,f,f,p,d,u,p
50974,10.0,p,,n,f,p,,p,10.15,29.88,c,,n,,,f,f,p,d,u,p
50975,10.99,x,,n,f,p,,p,11.21,32.9,c,,n,,,f,f,w,d,u,p
50976,9.35,p,,n,f,p,,w,8.16,31.71,c,,n,,,f,f,p,d,u,p
50977,10.83,p,,n,f,p,,p,12.4,35.58,c,,n,,,f,f,p,d,a,p
50978,9.23,p,,n,f,p,,p,8.83,29.57,c,,n,,,f,f,w,d,a,p
50979,10.38,x,,n,f,p,,w,11.89,33.58,c,,n,,,f,f,w,d,u,p
50980,9.67,x,,n,f,p,,w,8.97,31.3,c,,n,,,f,f,w,d,a,p
50981,8.53,p,,n,f,p,,w,10.47,30.47,c,,n,,,f,f,p,d,u,p
50982,10.36,x,,n,f,p,,p,10.24,28.71,c,,n,,,f,f,w,d,a,p
50983,7.99,x,,n,f,p,,w,9.1,26.17,c,,n,,,f,f,p,d,u,p
50984,11.04,x,,n,f,p,,p,13.12,34.91,c,,n,,,f,f,w,d,u,p
50985,11.08,p,,n,f,p,,w,12.17,34.97,c,,n,,,f,f,w,d,a,p
50986,9.25,p,,n,f,p,,w,10.31,28.3,c,,n,,,f,f,p,d,a,p
50987,8.15,x,,n,f,p,,p,7.37,23.83,c,,n,,,f,f,p,d,a,p
50988,9.73,p,,n,f,p,,w,10.77,31.96,c,,n,,,f,f,p,d,u,p
50989,11.38,x,,n,f,p,,w,9.87,28.36,c,,n,,,f,f,p,d,a,p
50990,7.1,x,,n,f,p,,p,8.7,25.93,c,,n,,,f,f,p,d,u,p
50991,9.37,p,,n,f,p,,w,11.11,32.22,c,,n,,,f,f,p,d,a,p
50992,8.04,x,,n,f,p,,p,11.31,31.2,c,,n,,,f,f,p,d,u,p
50993,8.41,p,,n,f,p,,p,8.38,30.0,c,,n,,,f,f,w,d,u,p
50994,10.23,p,,n,f,p,,p,9.74,31.98,c,,n,,,f,f,w,d,a,p
50995,12.94,x,,n,f,p,,w,12.79,34.19,c,,n,,,f,f,p,d,a,p
50996,10.79,p,,n,f,p,,p,12.5,33.01,c,,n,,,f,f,w,d,u,p
50997,6.99,p,,n,f,p,,w,10.8,30.24,c,,n,,,f,f,p,d,a,p
50998,10.93,p,,n,f,p,,w,10.6,30.21,c,,n,,,f,f,w,d,u,p
50999,8.03,x,,n,f,p,,p,10.21,29.68,c,,n,,,f,f,p,d,u,p
51000,8.82,x,,n,f,p,,p,10.04,30.77,c,,n,,,f,f,p,d,a,p
51001,7.25,x,,n,f,p,,w,8.39,25.89,c,,n,,,f,f,p,d,u,p
51002,8.58,p,,n,f,p,,p,10.99,31.21,c,,n,,,f,f,p,d,u,p
51003,11.16,x,,n,f,p,,w,10.69,32.69,c,,n,,,f,f,p,d,a,p
51004,9.78,p,,n,f,p,,p,9.03,28.87,c,,n,,,f,f,w,d,u,p
51005,11.46,x,,n,f,p,,w,10.54,29.75,c,,n,,,f,f,w,d,a,p
51006,11.97,x,,n,f,p,,w,9.05,31.11,c,,n,,,f,f,w,d,a,p
51007,9.41,p,,n,f,p,,p,10.49,33.3,c,,n,,,f,f,w,d,u,p
51008,8.55,p,,n,f,p,,w,10.47,30.3,c,,n,,,f,f,w,d,u,p
51009,9.2,p,,n,f,p,,w,8.32,28.28,c,,n,,,f,f,p,d,a,p
51010,7.02,x,,n,f,p,,p,8.51,26.78,c,,n,,,f,f,w,d,a,p
51011,7.67,p,,n,f,p,,p,9.51,26.96,c,,n,,,f,f,p,d,u,p
51012,11.21,x,,n,f,p,,p,9.56,29.99,c,,n,,,f,f,p,d,a,p
51013,8.41,p,,n,f,p,,w,8.81,26.79,c,,n,,,f,f,p,d,a,p
51014,9.47,p,,n,f,p,,p,12.2,30.49,c,,n,,,f,f,p,d,a,p
51015,8.79,p,,n,f,p,,w,9.07,29.5,c,,n,,,f,f,p,d,u,p
51016,10.89,p,,n,f,p,,w,7.61,25.97,c,,n,,,f,f,w,d,a,p
51017,8.45,p,,n,f,p,,w,10.31,31.56,c,,n,,,f,f,p,d,a,p
51018,6.78,x,,n,f,p,,p,9.71,30.11,c,,n,,,f,f,p,d,u,p
51019,10.94,p,,n,f,p,,p,10.93,33.86,c,,n,,,f,f,p,d,a,p
51020,8.78,p,,n,f,p,,p,7.26,26.37,c,,n,,,f,f,p,d,a,p
51021,11.1,p,,n,f,p,,w,10.06,33.25,c,,n,,,f,f,w,d,a,p
51022,12.65,x,,n,f,p,,w,11.32,32.42,c,,n,,,f,f,p,d,u,p
51023,9.58,x,,n,f,p,,w,9.42,26.94,c,,n,,,f,f,p,d,a,p
51024,10.52,x,,n,f,p,,w,10.93,31.68,c,,n,,,f,f,w,d,a,p
51025,11.67,p,,n,f,p,,p,9.0,30.6,c,,n,,,f,f,w,d,u,p
51026,10.01,x,,n,f,p,,p,11.08,31.06,c,,n,,,f,f,p,d,a,p
51027,7.81,p,,n,f,p,,w,9.97,30.4,c,,n,,,f,f,p,d,a,p
51028,10.67,p,,n,f,p,,p,11.02,31.68,c,,n,,,f,f,w,d,a,p
51029,11.73,p,,n,f,p,,p,10.43,28.31,c,,n,,,f,f,p,d,a,p
51030,10.17,p,,n,f,p,,p,10.77,34.78,c,,n,,,f,f,p,d,u,p
51031,11.05,p,,n,f,p,,w,9.76,31.64,c,,n,,,f,f,p,d,u,p
51032,10.59,x,,n,f,p,,w,11.58,36.59,c,,n,,,f,f,w,d,u,p
51033,7.45,x,,n,f,p,,p,8.35,25.85,c,,n,,,f,f,p,d,a,p
51034,8.2,x,,n,f,p,,w,8.03,26.74,c,,n,,,f,f,w,d,u,p
51035,10.12,x,,n,f,p,,p,10.31,33.2,c,,n,,,f,f,p,d,a,p
51036,9.86,x,,n,f,p,,w,8.94,29.27,c,,n,,,f,f,w,d,a,p
51037,8.78,x,,n,f,p,,w,7.83,28.54,c,,n,,,f,f,p,d,a,p
51038,8.83,x,,n,f,p,,w,10.75,30.57,c,,n,,,f,f,p,d,u,p
51039,8.56,x,,n,f,p,,p,10.94,33.08,c,,n,,,f,f,p,d,a,p
51040,9.69,x,,n,f,p,,w,10.53,27.85,c,,n,,,f,f,p,d,a,p
51041,10.23,p,,n,f,p,,w,11.93,31.32,c,,n,,,f,f,w,d,a,p
51042,8.4,p,,n,f,p,,p,12.66,32.97,c,,n,,,f,f,w,d,a,p
51043,10.35,x,,n,f,p,,p,10.44,30.72,c,,n,,,f,f,p,d,a,p
51044,5.79,p,,n,f,p,,p,9.66,24.96,c,,n,,,f,f,p,d,u,p
51045,9.83,p,,n,f,p,,w,10.32,27.6,c,,n,,,f,f,p,d,a,p
51046,9.12,p,,n,f,p,,p,10.31,31.51,c,,n,,,f,f,w,d,u,p
51047,8.55,x,,n,f,p,,w,8.98,26.24,c,,n,,,f,f,w,d,a,p
51048,8.98,p,,n,f,p,,p,8.89,27.86,c,,n,,,f,f,w,d,a,p
51049,8.99,p,,n,f,p,,w,10.21,27.36,c,,n,,,f,f,w,d,a,p
51050,8.48,p,,n,f,p,,p,10.23,34.35,c,,n,,,f,f,w,d,a,p
51051,7.16,x,,n,f,p,,p,9.33,27.04,c,,n,,,f,f,w,d,u,p
51052,10.37,p,,n,f,p,,p,11.08,31.5,c,,n,,,f,f,w,d,u,p
51053,8.6,p,,n,f,p,,w,9.38,28.78,c,,n,,,f,f,p,d,u,p
51054,9.69,x,,n,f,p,,p,9.32,29.41,c,,n,,,f,f,w,d,a,p
51055,11.17,x,,n,f,p,,p,10.24,32.04,c,,n,,,f,f,w,d,a,p
51056,10.48,x,,n,f,p,,w,11.28,31.82,c,,n,,,f,f,w,d,a,p
51057,9.24,x,,n,f,p,,p,10.71,31.73,c,,n,,,f,f,w,d,a,p
51058,9.93,x,,n,f,p,,p,10.08,33.68,c,,n,,,f,f,p,d,a,p
51059,10.81,p,,n,f,p,,p,12.03,32.09,c,,n,,,f,f,p,d,a,p
51060,11.47,p,,n,f,p,,w,8.83,28.28,c,,n,,,f,f,p,d,a,p
51061,7.79,p,,n,f,p,,p,8.92,28.0,c,,n,,,f,f,p,d,u,p
51062,7.77,p,,n,f,p,,w,8.26,31.1,c,,n,,,f,f,p,d,u,p
51063,6.34,x,,n,f,p,,p,11.26,28.95,c,,n,,,f,f,w,d,u,p
51064,10.89,x,,n,f,p,,w,10.95,29.21,c,,n,,,f,f,p,d,u,p
51065,9.2,p,,n,f,p,,p,10.86,32.11,c,,n,,,f,f,w,d,a,p
51066,9.12,x,,n,f,p,,w,13.12,33.36,c,,n,,,f,f,p,d,u,p
51067,7.04,x,,n,f,p,,w,8.81,28.44,c,,n,,,f,f,p,d,a,p
51068,7.99,p,,n,f,p,,w,8.65,26.95,c,,n,,,f,f,p,d,u,p
51069,8.54,x,,n,f,p,,w,9.46,28.84,c,,n,,,f,f,p,d,u,p
51070,10.32,x,,n,f,p,,p,9.47,34.71,c,,n,,,f,f,w,d,u,p
51071,10.62,p,,n,f,p,,w,10.27,30.76,c,,n,,,f,f,w,d,a,p
51072,11.6,x,,n,f,p,,p,10.42,27.64,c,,n,,,f,f,w,d,a,p
51073,5.87,x,,n,f,p,,p,8.21,24.91,c,,n,,,f,f,p,d,a,p
51074,8.59,p,,n,f,p,,p,9.95,29.28,c,,n,,,f,f,w,d,u,p
